purchase_id,timestamp,card_number,company,amount,location,is_fraud
5125,2025-02-10T08:34:44.824808Z,3495178521359216,Moderna,190.26,Yakima,1
5126,2025-02-10T09:24:36.824808Z,4352085793821742,Hormel Foods,82.56,Wenatchee,0
5127,2025-02-10T10:03:00.824808Z,4847101405842860,Parker-Hannifin,18.52,Federal Way,0
5128,2025-02-10T10:17:12.824808Z,5603092204427717,MGM Resorts International,62.80,Auburn,0
5129,2025-02-10T11:15:23.824808Z,3408689218588509,Publix Super Markets,103.28,Tacoma,0
5130,2025-02-10T11:24:53.824808Z,5124749000017394,SpartanNash,19.47,Federal Way,0
5131,2025-02-10T12:12:50.824808Z,4504415859689963,FedEx,56.52,Kirkland,0
5132,2025-02-10T12:23:41.824808Z,4509650002141992,VF,5.63,Vancouver,0
5133,2025-02-10T12:56:27.824808Z,3418173174707617,MGM Resorts International,9.29,Wenatchee,0
5134,2025-02-10T13:25:17.824808Z,3739120812554432,Altice USA,55.40,Richland,0
5135,2025-02-10T13:53:25.824808Z,3737860075292228,Arthur J. Gallagher,20.55,Auburn,0
5136,2025-02-10T14:18:44.824808Z,4484628309061328,Loews,9.30,Vancouver,0
5137,2025-02-10T15:04:24.824808Z,5331247541750242,Amgen,77.92,Auburn,0
5138,2025-02-10T15:48:43.824808Z,3795102202840457,Dollar General,49.18,Seattle,0
5139,2025-02-10T16:45:51.824808Z,3702614758066487,Huntington Bancshares,17.64,Bellevue,0
5140,2025-02-10T17:43:30.824808Z,4203686464498313,Carrier Global,18.50,Federal Way,0
5141,2025-02-10T18:14:42.824808Z,4152452400097474,Uber Technologies,22.73,Spokane,0
5142,2025-02-10T19:05:17.824808Z,5009245468274577,Massachusetts Mutual Life Insurance,134.60,Yakima,0
5143,2025-02-10T19:42:21.824808Z,3474348603688775,International Business Machines,71.69,Redmond,0
5144,2025-02-10T19:49:59.824808Z,5183750354837500,Loews,6.81,Wenatchee,0
5145,2025-02-10T20:33:34.824808Z,5059657468224940,Netflix,38.09,Seattle,0
5146,2025-02-10T20:43:51.824808Z,3702614758066487,MasTec,51.55,Olympia,0
5147,2025-02-10T21:26:36.824808Z,4794501191582138,Jones Financial (Edward Jones),24.53,Kirkland,0
5148,2025-02-10T22:06:58.824808Z,4600276588453904,Par Pacific Holdings,55.49,Vancouver,0
5149,2025-02-10T23:01:11.824808Z,4137336167489299,Goldman Sachs Group,51.45,Bellevue,0
5150,2025-02-10T23:37:12.824808Z,5965764459414283,Franklin Resources,46.86,Kennewick,0
5151,2025-02-11T00:22:07.824808Z,3435752371206751,Polaris,12.02,Auburn,0
5152,2025-02-11T01:14:26.824808Z,3701611116782632,EOG Resources,59.29,Everett,0
5153,2025-02-11T01:58:04.824808Z,3754042278728062,Raytheon Technologies,7.41,Wenatchee,0
5154,2025-02-11T02:13:33.824808Z,4708162109937560,Occidental Petroleum,105.53,Olympia,0
5155,2025-02-11T02:16:37.824808Z,3713442453595619,Ross Stores,99.19,Federal Way,0
5156,2025-02-11T02:25:20.824808Z,3770473678790099,Halliburton,39.10,Renton,0
5157,2025-02-11T02:54:39.824808Z,3434647341167052,J.M. Smucker,19.03,Vancouver,0
5158,2025-02-11T03:03:21.824808Z,4038097553016225,Moderna,37.02,Redmond,0
5159,2025-02-11T03:50:43.824808Z,3485828989204286,Olin,40.89,Kirkland,0
5160,2025-02-11T03:57:25.824808Z,3426791401395003,Boston Scientific,88.08,Spokane,0
5161,2025-02-11T04:36:51.824808Z,3434761271941814,Apple,56.38,Yakima,0
5162,2025-02-11T05:31:47.824808Z,3717454730030712,Centene,176.17,Auburn,0
5163,2025-02-11T05:49:15.824808Z,3425551845539140,Blackstone,26.35,Federal Way,0
5164,2025-02-11T06:30:39.824808Z,3420328873991534,Albemarle,35.68,Pasco,0
5165,2025-02-11T07:10:16.824808Z,3724159888618140,Live Nation Entertainment,153.51,Seattle,1
5166,2025-02-11T07:21:55.824808Z,3408689218588509,Chesapeake Energy,14.04,Seattle,0
5167,2025-02-11T07:39:17.824808Z,5441524360845239,Western & Southern Financial Group,43.30,Issaquah,0
5168,2025-02-11T08:36:46.824808Z,4529489987426284,Ulta Beauty,52.31,Renton,0
5169,2025-02-11T09:02:45.824808Z,3782793636923755,Fluor,12.83,Bellevue,0
5170,2025-02-11T09:44:33.824808Z,3784413205583694,McDonald's,64.20,Yakima,0
5171,2025-02-11T10:10:04.824808Z,5646621515755769,Peter Kiewit Sons',113.31,Tacoma,0
5172,2025-02-11T10:22:54.824808Z,3705385948405037,Sonic Automotive,44.05,Renton,0
5173,2025-02-11T10:53:06.824808Z,3413447979875398,American Tower,106.40,Kirkland,0
5174,2025-02-11T11:06:20.824808Z,3709148299019435,Occidental Petroleum,47.18,Renton,0
5175,2025-02-11T11:28:03.824808Z,3776555382655222,Nordstrom,253.71,Wenatchee,0
5176,2025-02-11T12:21:52.824808Z,5012431160195451,Community Health Systems,33.10,Bellingham,0
5177,2025-02-11T12:57:44.824808Z,3722593270656338,Hartford Financial Services Group,23.10,Richland,0
5178,2025-02-11T13:48:13.824808Z,5348040176243166,Sonic Automotive,2.57,Spokane,0
5179,2025-02-11T14:30:33.824808Z,4102495572002799,American International Group,29.94,Federal Way,0
5180,2025-02-11T15:23:15.824808Z,3492584903180810,US Foods Holding,128.62,Federal Way,0
5181,2025-02-11T16:05:35.824808Z,3711523279617125,Asbury Automotive Group,10.33,Auburn,0
5182,2025-02-11T16:59:07.824808Z,3429686137165976,Valero Energy,40.58,Pasco,0
5183,2025-02-11T17:36:38.824808Z,4416537517233426,Lincoln National,38.80,Richland,0
5184,2025-02-11T17:40:01.824808Z,4278104980258179,Coupang,13.17,Yakima,0
5185,2025-02-11T18:25:23.824808Z,4530191528718099,Marathon Oil,29.53,Renton,0
5186,2025-02-11T18:25:26.824808Z,4311417104622107,Franklin Resources,44.26,Renton,0
5187,2025-02-11T19:13:28.824808Z,3781308552400943,Visa,8.46,Everett,0
5188,2025-02-11T20:08:22.824808Z,4636335311035731,Oneok,37.57,Bellevue,0
5189,2025-02-11T21:03:00.824808Z,3417518146451184,Waste Management,87.08,Auburn,0
5190,2025-02-11T21:09:44.824808Z,3769230873915829,United Natural Foods,24.35,Seattle,0
5191,2025-02-11T21:19:18.824808Z,3763528928151530,State Farm Insurance,46.96,Renton,0
5192,2025-02-11T22:18:27.824808Z,5619231175674780,Thrivent Financial for Lutherans,19.80,Seattle,0
5193,2025-02-11T22:49:29.824808Z,3483776392756362,Darden Restaurants,66.55,Auburn,0
5194,2025-02-11T22:55:25.824808Z,5063786717039371,Johnson & Johnson,87.71,Seattle,0
5195,2025-02-11T23:50:25.824808Z,5915288602804746,JPMorgan Chase,5.31,Redmond,0
5196,2025-02-12T00:17:27.824808Z,4335489186683044,Fannie Mae,86.06,Redmond,0
5197,2025-02-12T00:42:40.824808Z,4467973078429137,Honeywell International,72.12,Issaquah,0
5198,2025-02-12T01:31:54.824808Z,3474584871595645,Northern Trust,11.62,Bellevue,0
5199,2025-02-12T01:56:00.824808Z,3498998100661741,Steel Dynamics,86.41,Richland,0
5200,2025-02-12T02:29:41.824808Z,3747230818498631,Rockwell Automation,40.05,Spokane,0
5201,2025-02-12T03:16:29.824808Z,5167617286589915,Dover,24.62,Olympia,0
5202,2025-02-12T03:30:15.824808Z,5998264857455252,Nationwide,122.83,Kirkland,0
5203,2025-02-12T03:57:13.824808Z,3730352266436860,Auto-Owners Insurance,101.44,Redmond,0
5204,2025-02-12T04:25:30.824808Z,3491301252014784,McKesson,2.04,Richland,0
5205,2025-02-12T05:20:40.824808Z,5495737608182075,Massachusetts Mutual Life Insurance,22.94,Federal Way,0
5206,2025-02-12T05:26:54.824808Z,4207575422143820,UGI,47.99,Bellingham,0
5207,2025-02-12T05:56:06.824808Z,3725465091126584,Elevance Health,66.90,Federal Way,0
5208,2025-02-12T06:42:27.824808Z,4797631539810235,Univar Solutions,80.64,Tacoma,0
5209,2025-02-12T07:35:10.824808Z,3452599458053186,Phillips 66,36.42,Bellevue,0
5210,2025-02-12T08:21:55.824808Z,3492408296421336,McKesson,46.07,Bellingham,0
5211,2025-02-12T08:45:18.824808Z,4244903394045119,LKQ,19.26,Seattle,0
5212,2025-02-12T09:42:53.824808Z,4833804165745993,McDonald's,367.13,Yakima,0
5213,2025-02-12T10:35:49.824808Z,5695069125960223,American Express,164.95,Spokane,0
5214,2025-02-12T10:42:28.824808Z,3426142198553141,JetBlue Airways,22.11,Richland,0
5215,2025-02-12T11:05:41.824808Z,5041208953255519,Viatris,55.64,Everett,0
5216,2025-02-12T11:13:40.824808Z,3725168658802346,Entergy,33.39,Kennewick,0
5217,2025-02-12T11:45:35.824808Z,5568559276615455,Toll Brothers,17.07,Everett,0
5218,2025-02-12T12:43:00.824808Z,3417518146451184,HCA Healthcare,50.73,Olympia,0
5219,2025-02-12T13:34:27.824808Z,5062431453973613,American Tower,15.96,Bellingham,0
5220,2025-02-12T13:45:49.824808Z,3415772312981340,Farmers Insurance Exchange,37.58,Tacoma,0
5221,2025-02-12T14:37:14.824808Z,3486676607744707,Ross Stores,31.14,Tacoma,0
5222,2025-02-12T15:11:53.824808Z,3402456084822859,Campbell Soup,37.46,Yakima,0
5223,2025-02-12T15:53:34.824808Z,3760947520499852,ARKO,77.67,Kennewick,0
5224,2025-02-12T16:38:17.824808Z,5778942266698887,Northwestern Mutual,104.65,Bellingham,0
5225,2025-02-12T16:51:15.824808Z,5142510459864084,Newell Brands,80.62,Olympia,0
5226,2025-02-12T17:16:48.824808Z,3413219398712811,Edison International,92.21,Federal Way,0
5227,2025-02-12T17:18:36.824808Z,4693147542953412,Coupang,3.03,Pasco,0
5228,2025-02-12T17:29:42.824808Z,5234722000463279,Ulta Beauty,8.76,Tacoma,0
5229,2025-02-12T17:48:10.824808Z,4876205282839149,American Express,1.22,Redmond,0
5230,2025-02-12T18:31:40.824808Z,3493370017100517,Activision Blizzard,186.02,Renton,0
5231,2025-02-12T18:38:33.824808Z,3474584871595645,TIAA,43.28,Tacoma,0
5232,2025-02-12T19:27:20.824808Z,4165852331404670,Biogen,21.00,Everett,0
5233,2025-02-12T19:33:15.824808Z,4003972352445349,Regions Financial,20.25,Bellevue,0
5234,2025-02-12T19:54:35.824808Z,4992006229905095,Hartford Financial Services Group,75.91,Olympia,0
5235,2025-02-12T20:04:58.824808Z,3498571206288519,ServiceNow,58.88,Kennewick,0
5236,2025-02-12T20:46:13.824808Z,3720021076779965,Walmart,3.00,Vancouver,0
5237,2025-02-12T21:25:21.824808Z,5981916667365935,NVR,15.06,Bellevue,0
5238,2025-02-12T21:56:22.824808Z,3497944217896060,American Express,1.73,Kennewick,0
5239,2025-02-12T22:19:10.824808Z,3469897797754295,Leidos Holdings,1.40,Everett,0
5240,2025-02-12T22:40:41.824808Z,5213466892094199,Seaboard,5.14,Wenatchee,0
5241,2025-02-12T22:51:47.824808Z,4095263440569350,C.H. Robinson Worldwide,3.80,Auburn,0
5242,2025-02-12T23:00:53.824808Z,4381079747394547,Netflix,113.71,Federal Way,0
5243,2025-02-12T23:01:38.824808Z,3441226712698135,Dell Technologies,86.94,Richland,0
5244,2025-02-12T23:33:34.824808Z,4158801944486441,Paramount Global,37.20,Kirkland,0
5245,2025-02-12T23:36:32.824808Z,3467583567256321,Carvana,5.86,Everett,0
5246,2025-02-13T00:24:39.824808Z,4183949492524722,C.H. Robinson Worldwide,21.93,Wenatchee,0
5247,2025-02-13T01:17:21.824808Z,4245373557292081,Sysco,30.09,Issaquah,0
5248,2025-02-13T01:23:02.824808Z,3764152554208313,Chipotle Mexican Grill,137.42,Wenatchee,0
5249,2025-02-13T01:27:26.824808Z,3476975062895034,Alcoa,151.95,Redmond,0
5250,2025-02-13T02:02:13.824808Z,5021865224728030,United Natural Foods,108.37,Kennewick,0
5251,2025-02-13T02:27:41.824808Z,3489407086134658,NCR,45.89,Richland,0
5252,2025-02-13T02:30:00.824808Z,5287964374904225,Franklin Resources,8.17,Bellevue,0
5253,2025-02-13T03:05:21.824808Z,5655704328286426,Fluor,74.35,Pasco,0
5254,2025-02-13T03:21:28.824808Z,3783658467680726,Olin,326.51,Yakima,1
5255,2025-02-13T03:23:26.824808Z,3752338194548457,American International Group,2.04,Kirkland,0
5256,2025-02-13T03:44:52.824808Z,3758223907766956,Principal Financial,11.34,Bellevue,0
5257,2025-02-13T04:16:50.824808Z,3485296870967249,Asbury Automotive Group,16.43,Vancouver,0
5258,2025-02-13T04:58:54.824808Z,5012431160195451,Macy's,2.36,Kennewick,0
5259,2025-02-13T05:23:49.824808Z,3779171623353556,Eversource Energy,94.46,Olympia,0
5260,2025-02-13T06:13:52.824808Z,5062809222764779,KLA,48.07,Issaquah,0
5261,2025-02-13T06:39:12.824808Z,4161911139719665,Rite Aid,53.71,Renton,0
5262,2025-02-13T06:49:13.824808Z,5083487769423722,Chesapeake Energy,8.59,Auburn,0
5263,2025-02-13T07:47:53.824808Z,3469970297490262,Occidental Petroleum,119.85,Tacoma,0
5264,2025-02-13T08:22:01.824808Z,3451206584393384,Constellation Brands,1.55,Issaquah,0
5265,2025-02-13T08:49:44.824808Z,4008767840721128,TJX,19.63,Kirkland,0
5266,2025-02-13T09:08:47.824808Z,3753974382342474,General Motors,51.75,Bellingham,0
5267,2025-02-13T09:52:14.824808Z,3718872192566635,Dick's Sporting Goods,35.71,Auburn,0
5268,2025-02-13T10:46:32.824808Z,5438121946963167,Emerson Electric,31.81,Kennewick,0
5269,2025-02-13T11:36:15.824808Z,3768115669032171,Markel,2.19,Kirkland,0
5270,2025-02-13T12:18:31.824808Z,3427175230321530,Live Nation Entertainment,71.14,Pasco,0
5271,2025-02-13T12:50:26.824808Z,3444753795280462,Massachusetts Mutual Life Insurance,18.31,Everett,0
5272,2025-02-13T13:04:21.824808Z,3423819092381694,Interpublic Group,48.02,Yakima,0
5273,2025-02-13T13:18:55.824808Z,4321302206532891,VMware,17.06,Tacoma,0
5274,2025-02-13T13:37:12.824808Z,3469274425445896,Vulcan Materials,18.40,Tacoma,0
5275,2025-02-13T14:13:27.824808Z,5855226999476761,Lincoln National,3.87,Kirkland,0
5276,2025-02-13T14:49:40.824808Z,5272602766241049,Cisco Systems,13.12,Vancouver,0
5277,2025-02-13T15:27:21.824808Z,4299195962744884,Williams,12.70,Auburn,0
5278,2025-02-13T16:15:50.824808Z,4019954213684953,Synchrony Financial,22.22,Vancouver,0
5279,2025-02-13T16:42:14.824808Z,3796758600004043,Laboratory Corp. of America,25.03,Spokane,0
5280,2025-02-13T17:32:18.824808Z,3704953389701957,Caesars Entertainment,18.81,Yakima,0
5281,2025-02-13T18:27:00.824808Z,5453338932567451,Murphy USA,138.89,Olympia,0
5282,2025-02-13T19:02:20.824808Z,4586253164783838,Mutual of Omaha Insurance,27.48,Wenatchee,0
5283,2025-02-13T19:15:38.824808Z,3411821162427518,Delta Air Lines,27.62,Wenatchee,0
5284,2025-02-13T19:31:43.824808Z,3460381925204563,Auto-Owners Insurance,2.34,Auburn,0
5285,2025-02-13T20:17:40.824808Z,3799380411388320,CarMax,149.34,Auburn,0
5286,2025-02-13T20:55:13.824808Z,3784873747436588,Cummins,56.60,Yakima,0
5287,2025-02-13T21:04:34.824808Z,5004844453158210,Nationwide,62.73,Kirkland,0
5288,2025-02-13T21:24:23.824808Z,4853598530824773,Apollo Global Management,22.24,Wenatchee,0
5289,2025-02-13T21:26:44.824808Z,4961887453976978,CenterPoint Energy,24.40,Spokane,0
5290,2025-02-13T21:51:52.824808Z,3402610108403282,Republic Services,210.37,Redmond,0
5291,2025-02-13T22:07:00.824808Z,3489854345406585,Dover,27.62,Spokane,0
5292,2025-02-13T22:18:29.824808Z,4753404684549756,Gilead Sciences,49.66,Bellingham,0
5293,2025-02-13T22:46:36.824808Z,5234722000463279,Consolidated Edison,16.93,Yakima,0
5294,2025-02-13T23:12:08.824808Z,5516995410490897,Cardinal Health,12.06,Olympia,0
5295,2025-02-13T23:22:59.824808Z,3795102202840457,Ameriprise Financial,2.61,Vancouver,0
5296,2025-02-13T23:47:54.824808Z,3448634031280548,Carvana,92.04,Vancouver,0
5297,2025-02-14T00:36:37.824808Z,4999152315421713,ODP,67.88,Vancouver,0
5298,2025-02-14T01:13:32.824808Z,3704661865341541,Eastman Chemical,2.08,Kirkland,0
5299,2025-02-14T02:10:03.824808Z,4829236751836058,Marathon Petroleum,50.81,Seattle,0
5300,2025-02-14T02:51:39.824808Z,3460381925204563,Murphy USA,34.99,Tacoma,0
5301,2025-02-14T03:45:13.824808Z,5062431453973613,American International Group,3.76,Wenatchee,0
5302,2025-02-14T04:34:40.824808Z,5814715097151813,Darden Restaurants,54.87,Federal Way,0
5303,2025-02-14T04:53:17.824808Z,3753639410968463,FedEx,67.37,Kennewick,0
5304,2025-02-14T04:57:09.824808Z,4008149596074749,Broadcom,25.21,Bellevue,0
5305,2025-02-14T05:19:02.824808Z,5372575452516065,Allstate,77.07,Spokane,0
5306,2025-02-14T05:50:57.824808Z,3492943243488400,XPO,9.21,Renton,0
5307,2025-02-14T06:08:04.824808Z,3467197959813688,Jones Financial (Edward Jones),216.17,Federal Way,0
5308,2025-02-14T06:39:21.824808Z,3491762595459384,Molina Healthcare,151.19,Yakima,0
5309,2025-02-14T07:04:32.824808Z,3493370017100517,HCA Healthcare,13.17,Vancouver,0
5310,2025-02-14T07:16:12.824808Z,3719106721874270,Boston Scientific,7.88,Kirkland,0
5311,2025-02-14T08:05:39.824808Z,5602849161059424,Mondelez International,70.98,Tacoma,0
5312,2025-02-14T08:09:55.824808Z,4742457897972193,Union Pacific,93.96,Issaquah,0
5313,2025-02-14T08:33:01.824808Z,4542108393804511,JetBlue Airways,97.47,Issaquah,0
5314,2025-02-14T09:15:33.824808Z,5621891294197918,FirstEnergy,35.85,Kennewick,0
5315,2025-02-14T09:35:58.824808Z,3727145338369902,Casey's General Stores,24.31,Seattle,0
5316,2025-02-14T09:43:54.824808Z,5685323421373280,Quanta Services,31.03,Renton,0
5317,2025-02-14T09:53:53.824808Z,3740002625470906,CF Industries Holdings,91.15,Kirkland,0
5318,2025-02-14T10:37:33.824808Z,5402728981143224,McDonald's,23.62,Yakima,0
5319,2025-02-14T11:28:08.824808Z,4713895741793429,Colgate-Palmolive,25.87,Bellingham,0
5320,2025-02-14T11:36:50.824808Z,4278104980258179,Nordstrom,118.09,Federal Way,0
5321,2025-02-14T11:45:17.824808Z,4955651285002959,Regeneron Pharmaceuticals,65.45,Federal Way,0
5322,2025-02-14T12:09:54.824808Z,3750427737735747,Amphenol,3.49,Issaquah,0
5323,2025-02-14T12:28:20.824808Z,3762553485923312,Citizens Financial Group,98.14,Redmond,0
5324,2025-02-14T13:16:15.824808Z,4536351766208591,Owens Corning,22.67,Tacoma,0
5325,2025-02-14T14:03:03.824808Z,4955651285002959,International Flavors & Fragrances,88.71,Pasco,0
5326,2025-02-14T14:27:36.824808Z,4379913691886062,Zoetis,52.75,Pasco,0
5327,2025-02-14T15:22:20.824808Z,5855226999476761,TD Synnex,32.26,Kennewick,0
5328,2025-02-14T16:05:03.824808Z,4639334541839001,TIAA,26.68,Auburn,0
5329,2025-02-14T16:27:58.824808Z,3494217797844880,AutoZone,39.61,Yakima,0
5330,2025-02-14T16:38:19.824808Z,3770473678790099,Lear,16.95,Bellevue,0
5331,2025-02-14T17:12:47.824808Z,5223360493142325,Guardian Life Ins. Co. of America,37.59,Federal Way,0
5332,2025-02-14T17:38:17.824808Z,5441524360845239,Westlake,45.95,Seattle,0
5333,2025-02-14T18:13:27.824808Z,5571180943544245,Jones Lang LaSalle,105.46,Tacoma,0
5334,2025-02-14T18:40:22.824808Z,3493370017100517,Conagra Brands,29.06,Vancouver,0
5335,2025-02-14T19:15:39.824808Z,4829236751836058,DuPont,41.29,Vancouver,0
5336,2025-02-14T20:12:11.824808Z,3444753795280462,Republic Services,11.53,Wenatchee,0
5337,2025-02-14T20:39:23.824808Z,3787198962098534,General Dynamics,54.71,Everett,0
5338,2025-02-14T20:53:26.824808Z,3740715654463548,PulteGroup,33.79,Pasco,0
5339,2025-02-14T21:13:31.824808Z,3793904828800639,Avery Dennison,126.70,Seattle,0
5340,2025-02-14T22:11:18.824808Z,4314688317069271,American Express,295.55,Olympia,0
5341,2025-02-14T22:57:15.824808Z,4245373557292081,Uber Technologies,58.91,Spokane,0
5342,2025-02-14T23:32:47.824808Z,4951557396237034,UGI,18.22,Auburn,0
5343,2025-02-14T23:56:33.824808Z,4685953485142412,Becton Dickinson,76.51,Renton,0
5344,2025-02-15T00:25:48.824808Z,5388835733116941,Ally Financial,124.35,Kennewick,0
5345,2025-02-15T00:28:52.824808Z,5260079523102422,Principal Financial,82.81,Spokane,0
5346,2025-02-15T00:46:01.824808Z,4774489136825248,Unum Group,5.48,Bellingham,0
5347,2025-02-15T01:20:52.824808Z,4429121595995571,DTE Energy,4.20,Everett,0
5348,2025-02-15T02:11:49.824808Z,5234722000463279,Cardinal Health,40.45,Yakima,0
5349,2025-02-15T02:33:35.824808Z,5695069125960223,International Flavors & Fragrances,52.85,Redmond,0
5350,2025-02-15T02:49:37.824808Z,5322422278127705,NVR,36.94,Spokane,0
5351,2025-02-15T03:44:17.824808Z,4215876014795880,Travelers,42.29,Everett,0
5352,2025-02-15T04:12:45.824808Z,3424918298507133,Dana,191.44,Everett,0
5353,2025-02-15T04:48:53.824808Z,3498571206288519,Albemarle,3.31,Pasco,0
5354,2025-02-15T05:33:22.824808Z,4158063121250856,Citizens Financial Group,21.91,Pasco,0
5355,2025-02-15T05:41:27.824808Z,3762748241322250,Packaging Corp. of America,65.48,Bellevue,0
5356,2025-02-15T05:53:26.824808Z,3434671704532322,Verizon Communications,135.38,Olympia,0
5357,2025-02-15T06:37:10.824808Z,3402610108403282,Arthur J. Gallagher,74.72,Renton,0
5358,2025-02-15T06:49:35.824808Z,3718016705646050,Bristol-Myers Squibb,33.99,Renton,0
5359,2025-02-15T06:56:26.824808Z,5646621515755769,Westlake,108.33,Kennewick,0
5360,2025-02-15T07:20:38.824808Z,4993627614747971,D.R. Horton,5.00,Bellevue,0
5361,2025-02-15T07:38:19.824808Z,3460381925204563,Gap,19.38,Issaquah,0
5362,2025-02-15T08:30:40.824808Z,3748678748219593,Molson Coors Beverage,2.48,Federal Way,0
5363,2025-02-15T08:32:54.824808Z,3779004318791014,Franklin Resources,49.07,Issaquah,0
5364,2025-02-15T09:04:26.824808Z,3709866178586881,Textron,17.46,Bellingham,0
5365,2025-02-15T10:04:07.824808Z,3777752211069126,Massachusetts Mutual Life Insurance,37.25,Wenatchee,0
5366,2025-02-15T10:09:19.824808Z,5675139219886842,Nordstrom,29.82,Kirkland,0
5367,2025-02-15T11:02:42.824808Z,4180866711221604,Leidos Holdings,14.21,Spokane,0
5368,2025-02-15T11:30:47.824808Z,3701257303960035,Carrier Global,13.94,Everett,0
5369,2025-02-15T12:14:03.824808Z,3745703752341746,Block,20.81,Richland,0
5370,2025-02-15T13:05:36.824808Z,3777236100052377,Lumen Technologies,40.61,Bellevue,0
5371,2025-02-15T13:30:53.824808Z,3459406027774958,Honeywell International,62.97,Federal Way,0
5372,2025-02-15T13:57:49.824808Z,4763602485681235,Polaris,30.17,Wenatchee,0
5373,2025-02-15T14:26:38.824808Z,5759410288998662,Arrow Electronics,11.17,Vancouver,0
5374,2025-02-15T14:50:26.824808Z,5078663186260163,Packaging Corp. of America,46.57,Issaquah,0
5375,2025-02-15T15:18:32.824808Z,3713641582676725,Marsh & McLennan,71.77,Kirkland,0
5376,2025-02-15T16:05:59.824808Z,3763622249996556,Bristol-Myers Squibb,27.24,Kennewick,0
5377,2025-02-15T16:06:12.824808Z,4858281446529555,Best Buy,31.15,Yakima,0
5378,2025-02-15T16:57:01.824808Z,3417345518623673,EMCOR Group,33.90,Wenatchee,0
5379,2025-02-15T16:57:13.824808Z,3434671704532322,Applied Materials,35.64,Federal Way,0
5380,2025-02-15T17:37:25.824808Z,5738345736692556,DISH Network,106.43,Bellingham,0
5381,2025-02-15T18:12:53.824808Z,4207602966744191,International Flavors & Fragrances,60.47,Redmond,0
5382,2025-02-15T18:38:59.824808Z,3774032360000534,International Paper,60.99,Kennewick,0
5383,2025-02-15T19:29:13.824808Z,3498571206288519,SpartanNash,135.59,Federal Way,0
5384,2025-02-15T20:16:59.824808Z,3702606693710252,Danaher,68.86,Kennewick,0
5385,2025-02-15T21:11:15.824808Z,5156525960009246,Hertz Global Holdings,49.66,Renton,0
5386,2025-02-15T21:48:58.824808Z,4061884556223985,Aflac,1.60,Seattle,0
5387,2025-02-15T22:21:10.824808Z,4636335311035731,Hershey,5.36,Spokane,0
5388,2025-02-15T22:47:14.824808Z,3784413205583694,Deere,20.35,Spokane,0
5389,2025-02-15T23:19:03.824808Z,4003972352445349,Hess,51.13,Spokane,0
5390,2025-02-16T00:00:04.824808Z,3416788497728636,Pioneer Natural Resources,5.32,Pasco,0
5391,2025-02-16T00:49:38.824808Z,5388835733116941,BJ's Wholesale Club,109.71,Federal Way,0
5392,2025-02-16T01:27:44.824808Z,3477207893627124,Gap,78.80,Yakima,0
5393,2025-02-16T02:10:37.824808Z,3428070551679435,C.H. Robinson Worldwide,67.69,Everett,0
5394,2025-02-16T02:43:51.824808Z,5371508598907535,Jackson Financial,103.73,Pasco,0
5395,2025-02-16T03:03:20.824808Z,4158063121250856,Apple,79.21,Renton,0
5396,2025-02-16T03:31:06.824808Z,3771174770438905,Par Pacific Holdings,3.62,Kirkland,0
5397,2025-02-16T04:04:06.824808Z,5460883494299903,New York Life Insurance,107.22,Seattle,0
5398,2025-02-16T04:18:49.824808Z,3777094627861410,McDonald's,43.85,Yakima,0
5399,2025-02-16T04:23:58.824808Z,4749036839213677,Loews,30.44,Auburn,0
5400,2025-02-16T04:53:52.824808Z,5562379694091791,American Airlines Group,61.33,Redmond,0
5401,2025-02-16T05:01:49.824808Z,4380036557246630,Sempra,28.05,Federal Way,0
5402,2025-02-16T05:49:04.824808Z,3762124008745069,Charles Schwab,16.85,Redmond,0
5403,2025-02-16T06:47:10.824808Z,3452171376327454,Illinois Tool Works,11.09,Yakima,0
5404,2025-02-16T06:52:49.824808Z,5566047843154499,Masco,7.22,Bellingham,0
5405,2025-02-16T07:20:53.824808Z,4061884556223985,Intel,36.54,Vancouver,0
5406,2025-02-16T07:50:28.824808Z,4144691215146304,Zoetis,22.99,Kirkland,0
5407,2025-02-16T08:19:39.824808Z,3402456084822859,Intercontinental Exchange,10.12,Seattle,0
5408,2025-02-16T08:46:23.824808Z,3417108253815254,Massachusetts Mutual Life Insurance,31.91,Issaquah,0
5409,2025-02-16T09:24:28.824808Z,5976831116112779,Halliburton,2.30,Renton,0
5410,2025-02-16T09:55:41.824808Z,5420035185886543,Lincoln National,15.01,Vancouver,0
5411,2025-02-16T10:50:17.824808Z,4605076233373019,United Services Automobile Assn.,73.95,Kirkland,0
5412,2025-02-16T11:05:24.824808Z,3441495339067863,NCR,22.10,Kirkland,0
5413,2025-02-16T11:22:49.824808Z,5457458423568135,Oracle,159.98,Yakima,0
5414,2025-02-16T11:33:34.824808Z,4195772301174653,FedEx,73.56,Spokane,0
5415,2025-02-16T12:28:36.824808Z,4958263705521225,Boston Scientific,66.34,Kirkland,0
5416,2025-02-16T12:44:39.824808Z,4321302206532891,Expeditors International of Washington,7.14,Everett,0
5417,2025-02-16T12:50:53.824808Z,5008114785219205,S&P Global,5.02,Richland,0
5418,2025-02-16T13:43:54.824808Z,5493103837862692,Ford Motor,3.64,Renton,0
5419,2025-02-16T14:31:58.824808Z,5496693270196076,Automatic Data Processing,67.48,Auburn,0
5420,2025-02-16T15:21:18.824808Z,5260079523102422,US Foods Holding,99.44,Yakima,0
